canonical_name,college,draft_year,round,pick,label_status,success_tier,hit,seasons_primary_starter,draft_adjusted_hit_prob,model_hit_prob_pre_draft,model_hit_prob_post_draft,model_hit_prob_pre_draft_no_pff,model_hit_prob_post_draft_pff,model_hit_prob_pick_only,pff_model_delta,model_expected_tier,percentile_vs_history,top_positive_indicators,top_negative_indicators,data_coverage,notes
Tyler Shough,Louisville,2025,2,40,projection_target,2.0,,1.0,0.14921781209556811,0.1717186922635728,0.14921781209556811,0.18851618360065026,0.10359077586976286,0.14737122060471694,-0.016797491337077447,0.17528838422470217,56.6,"Career PPA per play; Pressure-to-sack rate, no screens (final yr); Broad-jump explosiveness","Turnover-worthy-play rate, no screens (final yr); College seasons (age/declare proxy); PFF rushing grade (final yr)","PFF, combine",Older rookie; became NO starter late 2025 with decent results
Kenny Pickett,Pittsburgh,2022,1,20,final,1.0,0.0,2.0,0.22521954861165497,0.17126291105479755,0.22521954861165497,0.15995958203940974,0.18045797827960483,0.2215859099409939,0.011303329015387803,1.197938282940566,55.9,Career total production (PPA); Broad-jump explosiveness; PFF dropbacks (final yr),"Career PPA per play; Turnover-worthy-play rate, no screens (final yr); College seasons (age/declare proxy)","PFF, combine","~25 low-level starts for PIT incl 2023 playoff season, traded 2024; journeyman backup (PHI/CLE/LV)"
Brock Purdy,Iowa State,2022,7,262,final,3.0,1.0,3.0,0.13175377498483173,0.1687437556121794,0.13175377498483173,0.26300202718683935,0.10490269193978265,0.042770602400663334,-0.09425827157465994,1.2761960500914682,55.1,"Career total production (PPA); Career PPA per play; Pressure-to-sack rate, no screens (final yr)","Big-time-throw rate, no screens (final yr); Turnover-worthy-play rate, no screens (final yr); Weight/frame","PFF, combine","Mr. Irrelevant to SB LVIII starter, NFC title games, mega extension 2025; injuries hampered 2025"
Logan Woodside,Toledo,2018,7,249,final,1.0,0.0,0.0,0.09339542759719714,0.168054770313929,0.09339542759719714,0.18487473098497,0.08928361410001598,0.04429570939777554,-0.016819960671041023,0.6170201007944696,54.4,"Career total production (PPA); Career PPA per play; Turnover-worthy-play rate, no screens (final yr)",Broad-jump explosiveness; PFF rushing grade (final yr); Weight/frame,"PFF, combine","Multi-year TEN QB2/3, minimal action"
Michael Pratt,Tulane,2024,7,245,projection_target,0.0,,0.0,0.09250222737612285,0.16783818391047245,0.09250222737612285,0.15669824435433136,0.1059842280149601,0.04479181313121092,0.011139939556141093,1.2076187030365446,53.7,"Career total production (PPA); Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr)","PFF passing grade clean pocket (final yr); PFF dropbacks (final yr); Pressure-to-sack rate, no screens (final yr)","PFF, combine (no 40)",Cut/PS journeyman
Ryan Finley,NC State,2019,4,104,final,0.0,0.0,0.0,0.07994177994229167,0.1652089302009401,0.07954006497660183,0.09892154803782569,0.09677328216011032,0.07994177994229167,0.06628738216311442,0.7140944483748655,52.9,"Career total production (PPA); Pressure-to-sack rate, no screens (final yr); PFF passing grade clean pocket (final yr)","Career PPA per play; College seasons (age/declare proxy); Turnover-worthy-play rate, no screens (final yr)","PFF, combine","Handful of starts, out by 2022"
Josh Rosen,UCLA,2018,1,10,final,0.0,0.0,1.0,0.3191834262391358,0.16327867625311468,0.21798278478570632,0.11025474394183825,0.25383898744108213,0.3191834262391358,0.05302393231127643,1.3429269116643938,52.2,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); PFF passing grade clean pocket (final yr)",PFF rushing grade (final yr); Broad-jump explosiveness; Passing-down efficiency (final yr),"PFF, combine",13 rookie starts then traded; one of the biggest top-10 QB busts
Dwayne Haskins,Ohio State,2019,1,15,final,0.0,0.0,0.0,0.2593447093944511,0.15476443485387573,0.18902838873096453,0.18335893649382107,0.15938758301204964,0.2593447093944511,-0.02859450163994534,1.392317770233877,51.5,PFF dropbacks (final yr); Passing-down efficiency (final yr); Career PPA per play,"Career total production (PPA); Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine","13 starts over 2 seasons, cut by WAS; died tragically April 2022"
Devin Leary,Kentucky,2024,6,218,projection_target,0.0,,0.0,0.04852848334337881,0.151219118648281,0.03356262458587903,0.048259978405624446,0.12079662774800574,0.04852848334337881,0.10295914024265655,0.6427053661648334,50.7,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); PFF passing grade clean pocket (final yr)",PFF passing grade under pressure (final yr); Career PPA per play; Passing-down efficiency (final yr),"PFF, combine (no 40)",PS tenure
Trey Lance,North Dakota State,2021,1,3,final,0.0,0.0,0.0,0.5272435217429428,0.14846037661798295,0.41683478900266346,0.14599114233230354,0.3714631929414173,0.5272435217429428,0.0024692342856794114,0.9721082855544831,50.0,Weight/frame; Power-5 competition,,"PFF partial, combine (no 40), no CFBD PPA","SF traded 3 firsts to draft him; ~5 career starts, injuries, dealt to DAL for a 4th; backup since"
Quinn Ewers,Texas,2025,7,231,projection_target,1.0,,0.0,0.06360174478646903,0.13736293194067029,0.06360174478646903,0.1633443188367013,0.0794250312570032,0.046639243619073234,-0.025981386896031022,1.2527038160392314,49.3,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); Career PPA per play","PFF passing grade under pressure (final yr); Pressure-to-sack rate, no screens (final yr); PFF rushing grade (final yr)","PFF, combine (no 40)",MIA backup; former five-star who slid to R7
Sean Clifford,Penn State,2023,5,149,provisional,0.0,0.0,0.0,0.10374604375484488,0.13726546928226757,0.10374604375484488,0.18429913861730254,0.07727003957129928,0.06285879131003369,-0.04703366933503497,0.6838371391407445,48.5,Career total production (PPA); Career PPA per play; PFF passing grade clean pocket (final yr),"Turnover-worthy-play rate, no screens (final yr); College seasons (age/declare proxy); Big-time-throw rate, no screens (final yr)","PFF, no combine testing","GB QB3/practice squad, cut"
Davis Webb,California,2017,3,87,final,1.0,0.0,0.0,0.08991542845294734,0.13671450525122994,0.0701938561247943,0.10389691304107741,0.09722573731366417,0.08991542845294734,0.03281759221015253,1.0436771568517376,47.8,"Turnover-worthy-play rate, no screens (final yr); PFF dropbacks (final yr); Broad-jump explosiveness",PFF rushing grade (final yr); PFF passing grade clean pocket (final yr); Career total production (PPA),"PFF, combine","Career backup, 1 late-season start; moved into coaching"
Garrett Grayson,Colorado State,2015,3,75,final,0.0,0.0,0.0,0.10276386155078569,0.13099922949964235,0.10276386155078569,0.20105049894896734,0.09114376250999413,0.0990489670837093,-0.070051269449325,0.7843989676541698,47.1,"Career PPA per play; Turnover-worthy-play rate, no screens (final yr); PFF passing grade clean pocket (final yr)",Career total production (PPA); PFF rushing grade (final yr); PFF passing grade under pressure (final yr),"PFF, no combine testing",Never threw a regular-season NFL pass
Nathan Peterman,Pittsburgh,2017,5,171,final,1.0,0.0,0.0,0.0572663369178393,0.12431128129413163,0.02571416538995411,0.04533458746541472,0.05185861299698825,0.0572663369178393,0.07897669382871692,0.9418642686318183,46.3,"Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr); Pressure-to-sack rate, no screens (final yr)",Career PPA per play; Career total production (PPA); Broad-jump explosiveness,"PFF, combine",Infamous INT rate; persisted for years as 3rd QB
Jordan Travis,Florida State,2024,5,171,projection_target,0.0,,0.0,0.0572663369178393,0.12411263263032417,0.051138106211522275,0.07562969251490308,0.045477934775077736,0.0572663369178393,0.04848294011542109,0.0,45.6,"Career total production (PPA); PFF rushing grade (final yr); Big-time-throw rate, no screens (final yr)","Turnover-worthy-play rate, no screens (final yr); Weight/frame; College seasons (age/declare proxy)","PFF, combine (no 40)",Never recovered from college leg injury; medically retired
Kurtis Rourke,Indiana,2025,7,227,projection_target,0.0,,0.0,0.08444765622414098,0.12387866094062583,0.08444765622414098,0.14180616800618634,0.046577005298635135,0.04720149141366303,-0.01792750706556051,0.4303719667065746,44.9,Career total production (PPA); PFF passing grade under pressure (final yr); Passing-down efficiency (final yr),"PFF rushing grade (final yr); Career PPA per play; Turnover-worthy-play rate, no screens (final yr)","PFF, combine (no 40)",Drafted while rehabbing ACL; redshirt rookie year
Sam Ehlinger,Texas,2021,6,218,final,1.0,0.0,0.0,0.12744188771364504,0.12227778592870571,0.12744188771364504,0.22565555126039735,0.058607976479760286,0.04852848334337881,-0.10337776533169164,0.8307609954539262,44.1,"Career total production (PPA); PFF rushing grade (final yr); PFF accuracy %, no screens (final yr)","Turnover-worthy-play rate, no screens (final yr); Career PPA per play; PFF dropbacks (final yr)","PFF, combine","3 starts, multi-year IND backup"
Jalen Milroe,Alabama,2025,3,92,projection_target,1.0,,0.0,0.08667785331022371,0.11946727090664956,0.07206145335524215,0.09101583926781401,0.05864978688781609,0.08667785331022371,0.028451431638835553,1.0367230437542254,43.4,PFF rushing grade (final yr); Career total production (PPA); PFF passing grade clean pocket (final yr),"Turnover-worthy-play rate, no screens (final yr); PFF dropbacks (final yr); Passing-down efficiency (final yr)","PFF, combine (no 40)",SEA developmental/gadget QB behind Darnold
Nate Sudfeld,Indiana,2016,6,187,final,1.0,0.0,0.0,0.053888026497928204,0.11834442947233986,0.03199844321454823,0.08379661280295278,0.03420803548152504,0.053888026497928204,0.03454781666938708,0.657638253278056,42.6,"Turnover-worthy-play rate, no screens (final yr); PFF passing grade under pressure (final yr); Weight/frame",Broad-jump explosiveness; Career total production (PPA); PFF rushing grade (final yr),"PFF, combine","Long-tenured PHI backup, minimal game action"
Carson Wentz,North Dakota State,2016,1,2,final,3.0,1.0,7.0,0.598911649624323,0.11569035948326901,0.2718346370852626,0.12699307889783806,0.2150305490385683,0.598911649624323,-0.011302719414569048,1.1294180835167609,41.9,Weight/frame; Broad-jump explosiveness; Passing-down efficiency (final yr),Career total production (PPA),"PFF partial, combine","MVP-caliber 2017, big second contract; flamed out post-2020, journeyman by 2022"
Riley Leonard,Notre Dame,2025,6,189,projection_target,1.0,,0.0,0.06567461786568403,0.11373258026157748,0.06567461786568403,0.11978718872282677,0.05694543234340583,0.05349895048009792,-0.006054608461249292,1.1401927644311314,41.2,"PFF rushing grade (final yr); Career total production (PPA); Pressure-to-sack rate, no screens (final yr)","Turnover-worthy-play rate, no screens (final yr); PFF passing grade under pressure (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine (no 40)",IND backup
Ian Book,Notre Dame,2021,4,133,final,0.0,0.0,0.0,0.10097835478293017,0.10569226213436979,0.10097835478293017,0.18608314705816772,0.05808025501403142,0.06785110330168592,-0.08039088492379794,0.952279010258454,40.4,Career total production (PPA); PFF rushing grade (final yr); Passing-down efficiency (final yr),"Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr); PFF passing grade clean pocket (final yr)","PFF, combine","1 disastrous start, brief tenure"
Joe Milton III,Tennessee,2024,6,193,projection_target,1.0,,0.0,0.0550066853339616,0.10090485082989543,0.0550066853339616,0.12017487808267667,0.0339514720309733,0.0527407328623328,-0.019270027252781236,0.40771561863248384,39.7,Broad-jump explosiveness; PFF rushing grade (final yr); Career PPA per play,"Turnover-worthy-play rate, no screens (final yr); PFF passing grade clean pocket (final yr); College seasons (age/declare proxy)","PFF, combine (no 40)",Huge arm; traded to DAL as developmental backup
Kyle Lauletta,Richmond,2018,4,108,final,0.0,0.0,0.0,0.07796641515618867,0.10042663938673095,0.029138239391917814,0.08486128808219968,0.031210871811864795,0.07796641515618867,0.015565351304531266,0.38682905654325994,39.0,Passing-down efficiency (final yr); Career PPA per play; College seasons (age/declare proxy),Career total production (PPA); Broad-jump explosiveness; 40-yard speed,"PFF partial, combine",Negligible action
Jake Rudock,Michigan,2016,6,191,final,0.0,0.0,0.0,0.05311657987221885,0.10004081938368117,0.046801944406114813,0.13693811577695048,0.04364753459565318,0.05311657987221885,-0.0368972963932693,1.017119244494387,38.2,"Pressure-to-sack rate, no screens (final yr); Passing-down efficiency (final yr); Turnover-worthy-play rate, no screens (final yr)","Career total production (PPA); Big-time-throw rate, no screens (final yr); PFF passing grade clean pocket (final yr)","PFF, no combine testing","Practice-squad/3rd-string tenure, negligible action"
Shedeur Sanders,Colorado,2025,5,144,projection_target,1.0,,0.0,0.06432170810362065,0.09894663854327775,0.05475762566925229,0.1182205109490308,0.022819212144825147,0.06432170810362065,-0.019273872405753054,1.398500777593565,37.5,PFF passing grade clean pocket (final yr); PFF dropbacks (final yr); PFF passing grade under pressure (final yr),"Turnover-worthy-play rate, no screens (final yr); Weight/frame; Career total production (PPA)","PFF, combine (no 40)",Famous draft slide; late-2025 CLE starts with mixed results
Ty Simpson,Alabama,2026,1,13,projection_target,,,,0.2796145265938979,0.09737426396737475,0.06893764793543569,0.03919152562995048,0.08257103133292469,0.2796145265938979,0.058182738337424274,0.5599758041063377,36.8,PFF dropbacks (final yr); PFF passing grade clean pocket (final yr); Career PPA per play,Career total production (PPA); Weight/frame; PFF passing grade under pressure (final yr),"PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
Malik Willis,Liberty,2022,3,86,final,1.0,0.0,0.0,0.09059869995064634,0.0973622785934284,0.05594922951245275,0.056419451822757656,0.053443578403719445,0.09059869995064634,0.040942826770670744,0.7621309631994655,36.0,Career total production (PPA),Passing-down efficiency (final yr); Career PPA per play; College seasons (age/declare proxy),"PFF partial, combine (no 40)",Bust as TEN prospect; useful GB backup with quality spot starts 2024
DeShone Kizer,Notre Dame,2017,2,52,final,0.0,0.0,1.0,0.12518530038916464,0.09564725932468947,0.07074675399725298,0.08874602551411075,0.06833640447508862,0.12518530038916464,0.006901233810578722,0.9540908738028105,35.3,"Turnover-worthy-play rate, no screens (final yr); Weight/frame; PFF passing grade under pressure (final yr)",PFF passing grade clean pocket (final yr); Broad-jump explosiveness; Career total production (PPA),"PFF, combine","15 rough starts as 2017 rookie (0-15 team), effectively done after"
Gardner Minshew,Washington State,2019,6,178,final,2.0,0.0,3.0,0.05572708866549501,0.09500182502903248,0.05067194274542256,0.10147691997587026,0.03553192768440518,0.05572708866549501,-0.0064750949468377755,1.0480339270765278,34.6,"PFF dropbacks (final yr); Pressure-to-sack rate, no screens (final yr); PFF passing grade clean pocket (final yr)","Turnover-worthy-play rate, no screens (final yr); Career PPA per play; Big-time-throw rate, no screens (final yr)","PFF, combine",Minshew Mania: solid bridge starter for JAX/IND (2023 Pro Bowl alternate)/LV
Carson Beck,Miami,2026,3,65,projection_target,,,,0.18987214032005773,0.09213243073630457,0.18987214032005773,0.18829808793650957,0.10280570570699898,0.10862788577669698,-0.096165657200205,0.7090777507222819,33.8,Career total production (PPA); Weight/frame; PFF dropbacks (final yr),"Turnover-worthy-play rate, no screens (final yr); PFF rushing grade (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
Skylar Thompson,Kansas State,2022,7,247,final,1.0,0.0,0.0,0.05600190328523108,0.09038824798854321,0.05600190328523108,0.10459638473709222,0.045537421566345944,0.044542098537454757,-0.01420813674854901,0.7186203450126809,33.1,"Turnover-worthy-play rate, no screens (final yr); Power-5 competition","PFF dropbacks (final yr); Broad-jump explosiveness; Big-time-throw rate, no screens (final yr)","PFF, combine, no CFBD PPA",MIA backup incl emergency 2022 playoff start
Aidan O'Connell,Purdue,2023,4,135,provisional,1.0,0.0,1.0,0.0671747615007354,0.08996181152174576,0.054744784382051104,0.072347392384778,0.07877204954629378,0.0671747615007354,0.017614419136967763,0.6678719520300934,32.4,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); PFF dropbacks (final yr)","PFF passing grade clean pocket (final yr); PFF rushing grade (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine (no 40)","~16 starts across 2023-24 as competent placeholder, backup 2025"
Will Grier,West Virginia,2019,3,100,final,0.0,0.0,0.0,0.08204295807660633,0.08961099207485994,0.04268779566170957,0.06053043355022397,0.0307345667709077,0.08204295807660633,0.029080558524635966,0.7133466232590069,31.6,"Big-time-throw rate, no screens (final yr); PFF passing grade clean pocket (final yr); PFF passing grade, no screens (final yr)","Career total production (PPA); PFF rushing grade (final yr); Pressure-to-sack rate, no screens (final yr)","PFF, combine","2 rookie starts, journeyman 3rd QB"
Jake Fromm,Georgia,2020,5,167,final,0.0,0.0,0.0,0.08106980382632033,0.08680631107159156,0.08106980382632033,0.138728893035169,0.027794512911453902,0.058193094729769614,-0.051922581963577435,0.2982353953861795,30.9,Career PPA per play; Career total production (PPA); PFF passing grade clean pocket (final yr),"Turnover-worthy-play rate, no screens (final yr); PFF rushing grade (final yr); Passing-down efficiency (final yr)","PFF, combine","Brief emergency duty, out of league"
Alex McGough,Florida International,2018,7,220,final,0.0,0.0,0.0,0.04822586206961155,0.08455314865781653,0.027455861107068456,0.03950170903147024,0.028413434426576744,0.04822586206961155,0.04505143962634629,0.4036525020116821,30.1,PFF rushing grade (final yr); PFF passing grade clean pocket (final yr); PFF passing grade under pressure (final yr),"Career PPA per play; Career total production (PPA); Big-time-throw rate, no screens (final yr)","PFF, no combine testing",No meaningful NFL action; later UFL MVP
Kellen Mond,Texas A&M,2021,3,66,final,0.0,0.0,0.0,0.10756837384172192,0.08355301104721137,0.09568412581490676,0.08857965816767926,0.06124332941877406,0.10756837384172192,-0.005026647120467895,0.285985247020921,29.4,"Career total production (PPA); Pressure-to-sack rate, no screens (final yr); PFF passing grade clean pocket (final yr)","Turnover-worthy-play rate, no screens (final yr); Career PPA per play; PFF dropbacks (final yr)","PFF, no combine testing","Negligible action, out quickly"
Daniel Jones,Duke,2019,1,6,final,2.0,0.0,6.0,0.4037560200731761,0.08168808745365434,0.14524095937165318,0.04604154260735414,0.12119861320355133,0.4037560200731761,0.035646544846300206,1.2256506169882022,28.7,Broad-jump explosiveness; PFF passing grade under pressure (final yr); PFF rushing grade (final yr),Career PPA per play; Career total production (PPA); Passing-down efficiency (final yr),"PFF, combine","Up-and-down NYG tenure incl 2022 playoff win + big extension, benched/cut 2024; notable 2025 resurgence as IND starter"
Spencer Rattler,South Carolina,2024,5,150,projection_target,1.0,,1.0,0.07463305238726545,0.07709750377909591,0.07463305238726545,0.09572159278927879,0.04524943818475352,0.06257576675019424,-0.01862408901018288,0.6782750480603603,27.9,Career total production (PPA); Career PPA per play; PFF rushing grade (final yr),"Turnover-worthy-play rate, no screens (final yr); Broad-jump explosiveness; Big-time-throw rate, no screens (final yr)","PFF, combine",Default starter stretches on rebuilding NO
Hendon Hooker,Tennessee,2023,3,68,provisional,1.0,0.0,0.0,0.13593120681321208,0.07602113527520131,0.13593120681321208,0.13124431699189176,0.03986928628699829,0.10552291779623907,-0.05522318171669045,0.6664200660603994,27.2,Career total production (PPA); PFF rushing grade (final yr); PFF passing grade clean pocket (final yr),"Turnover-worthy-play rate, no screens (final yr); Pressure-to-sack rate, no screens (final yr); PFF passing grade under pressure (final yr)","PFF, combine (no 40)","Older prospect off ACL; DET 3rd QB, little action"
Nate Stanley,Iowa,2020,7,244,final,0.0,0.0,0.0,0.044917939840630416,0.07437274341924627,0.03278749617262246,0.05888031976204274,0.01883623810158226,0.044917939840630416,0.015492423657203526,0.48801877272848937,26.5,PFF rushing grade (final yr); Weight/frame; PFF passing grade clean pocket (final yr),"Turnover-worthy-play rate, no screens (final yr); Broad-jump explosiveness; Career PPA per play","PFF, combine",Never appeared in a regular-season game
Brad Kaaya,Miami (FL),2017,6,215,final,0.0,0.0,0.0,0.05933774798094676,0.07392069187579597,0.05933774798094676,0.13268369011525583,0.03022171911160231,0.048991104866437075,-0.05876299823945985,0.48961638982580036,25.7,"Career total production (PPA); PFF accuracy %, no screens (final yr); Career PPA per play","PFF rushing grade (final yr); Turnover-worthy-play rate, no screens (final yr); Pressure-to-sack rate, no screens (final yr)","PFF, combine (no 40)",Never appeared in a regular-season game
Jaren Hall,BYU,2023,5,164,provisional,0.0,0.0,0.0,0.05891234436727737,0.07247581912254952,0.024827636160627834,0.034130406514606394,0.026833420608172485,0.05891234436727737,0.03834541260794313,0.46030556546138024,25.0,,Career PPA per play; Weight/frame; College seasons (age/declare proxy),"PFF partial, combine (no 40)","Brief MIN action, PS journeyman"
Chris Oladokun,South Dakota State,2022,7,241,final,0.0,0.0,0.0,0.04530150818819243,0.07156656450595074,0.017619545607882005,0.04282923306620864,0.016175314490366497,0.04530150818819243,0.028737331439742102,0.29020332644555613,24.3,Career PPA per play; College seasons (age/declare proxy); Power-5 competition,Career total production (PPA); Passing-down efficiency (final yr),"PFF partial, no combine testing","KC 3rd QB/practice squad tenure, no meaningful action"
Cardale Jones,Ohio State,2016,4,139,final,0.0,0.0,0.0,0.06586968914414593,0.07037870032156615,0.02657094468980733,0.05204682202368597,0.06641666458203534,0.06586968914414593,0.01833187829788018,1.181522236484259,23.5,"Turnover-worthy-play rate, no screens (final yr); Weight/frame; College seasons (age/declare proxy)",Career total production (PPA); Career PPA per play; PFF dropbacks (final yr),"PFF, combine","Barely played, out of league quickly"
Trace McSorley,Penn State,2019,7,197,final,0.0,0.0,0.0,0.052007915561128715,0.06911648177487481,0.04288347251073503,0.05821980335799851,0.018414906887286142,0.052007915561128715,0.010896678416876297,0.621363551144497,22.8,"Career total production (PPA); PFF passing grade under pressure (final yr); Big-time-throw rate, no screens (final yr)","Turnover-worthy-play rate, no screens (final yr); PFF passing grade clean pocket (final yr); Passing-down efficiency (final yr)","PFF, combine","Minimal action, brief journeyman run"
Cody Kessler,USC,2016,3,93,final,1.0,0.0,1.0,0.08606380232352623,0.06742934490075483,0.07411761564922084,0.12177260569638892,0.023862702375758632,0.08606380232352623,-0.05434326079563409,0.8738136588019287,22.1,Career PPA per play; PFF passing grade under pressure (final yr); Career total production (PPA),"Turnover-worthy-play rate, no screens (final yr); Broad-jump explosiveness; Big-time-throw rate, no screens (final yr)","PFF, combine","8 starts as 2016 rookie, out of league by 2020"
Jacob Eason,Washington,2020,4,122,final,0.0,0.0,0.0,0.07188829006763352,0.06696983351545854,0.031937437287655294,0.05076908231968064,0.024363131155025558,0.07188829006763352,0.0162007511957779,0.4781942753371681,21.3,PFF passing grade clean pocket (final yr); Weight/frame; PFF rushing grade (final yr),Career total production (PPA); PFF passing grade under pressure (final yr); Broad-jump explosiveness,"PFF, combine","Negligible action, quickly out"
Mike White,Western Kentucky,2018,5,171,final,1.0,0.0,0.0,0.0572663369178393,0.06335038126061064,0.041482665417360134,0.051931736811600154,0.03610411832279857,0.0572663369178393,0.011418644449010487,0.3550296252739116,20.6,PFF dropbacks (final yr); PFF rushing grade (final yr); Career total production (PPA),"Broad-jump explosiveness; PFF passing grade under pressure (final yr); Turnover-worthy-play rate, no screens (final yr)","PFF, combine","NYJ folk-hero moment 2021, MIA backup after"
Will Levis,Kentucky,2023,2,33,provisional,1.0,0.0,2.0,0.16563257409910684,0.06291644959381266,0.12314133602361173,0.10510136267763637,0.08167689551225864,0.16563257409910684,-0.0421849130838237,1.1625071568425462,19.9,"Broad-jump explosiveness; Turnover-worthy-play rate, no screens (final yr); Weight/frame","PFF passing grade clean pocket (final yr); Big-time-throw rate, no screens (final yr); Career PPA per play","PFF, combine (no 40)","21 turbulent starts 2023-24, missed 2025 with shoulder surgery; trending backup"
Luke Falk,Washington State,2018,6,199,final,0.0,0.0,0.0,0.05165061390383759,0.06214676374230842,0.04605105862971871,0.06034217275517146,0.04936964869230264,0.05165061390383759,0.0018045909871369573,0.4067544090712155,19.1,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); PFF dropbacks (final yr)",Broad-jump explosiveness; PFF rushing grade (final yr); PFF passing grade clean pocket (final yr),"PFF, combine (no 40)","3 appearances with NYJ, brief career"
Bryce Petty,Baylor,2015,4,103,final,0.0,0.0,0.0,0.08045479195593559,0.05745709314453226,0.03983468391107408,0.08254265013127718,0.01562739251151277,0.08045479195593559,-0.025085556986744917,0.5810240566397524,18.4,"College seasons (age/declare proxy); PFF passing grade clean pocket (final yr); Big-time-throw rate, no screens (final yr)","Career total production (PPA); Turnover-worthy-play rate, no screens (final yr); PFF rushing grade (final yr)","PFF, no combine testing","7 career starts, out of league by 2019"
Jake Haener,Fresno State,2023,4,127,provisional,1.0,0.0,0.0,0.0699830409419532,0.05673212683793816,0.062478812035620244,0.06475870368100167,0.03234950234071941,0.0699830409419532,-0.008026576843063515,0.12250891869396785,17.6,PFF passing grade clean pocket (final yr); Career total production (PPA); PFF rushing grade (final yr),"Turnover-worthy-play rate, no screens (final yr); Career PPA per play; Weight/frame","PFF, combine (no 40)","NO backup, spot duty"
Drew Allar,Penn State,2026,3,76,projection_target,,,,0.10253549124803886,0.05556231842598123,0.10253549124803886,0.13067653873627966,0.04487020563766378,0.09820143360060414,-0.07511422031029844,0.37774145130423364,16.9,PFF rushing grade (final yr); Career total production (PPA); Weight/frame,"PFF passing grade clean pocket (final yr); PFF dropbacks (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
Danny Etling,LSU,2018,7,219,final,0.0,0.0,0.0,0.04837660264838021,0.05417478592973117,0.021133412218404,0.04398658466968238,0.015723055274466304,0.04837660264838021,0.010188201260048789,0.5217656445753606,16.2,"Turnover-worthy-play rate, no screens (final yr); PFF rushing grade (final yr); PFF accuracy %, no screens (final yr)",Career total production (PPA); Career PPA per play; PFF passing grade clean pocket (final yr),"PFF, combine","Practice-squad journeyman, converted athlete"
Athan Kaliakmanis,Rutgers,2026,7,223,projection_target,,,,0.0477803467721554,0.05363163869235155,0.02597089064501095,0.03835629014021175,0.009850223403952618,0.0477803467721554,0.0152753485521398,0.7032955879778598,15.4,"PFF passing grade under pressure (final yr); Big-time-throw rate, no screens (final yr); PFF passing grade clean pocket (final yr)","Turnover-worthy-play rate, no screens (final yr); Career PPA per play; Pressure-to-sack rate, no screens (final yr)","PFF, no combine testing",Draft slot from ESPN/NFL.com; no NFL outcome yet
Tommy Stevens,Mississippi State,2020,7,240,final,0.0,0.0,0.0,0.04543112523017822,0.049937736615020954,0.008796508069791396,0.013769349734159187,0.019665487715301667,0.04543112523017822,0.03616838688086177,0.1390540851106148,14.7,"Turnover-worthy-play rate, no screens (final yr); PFF accuracy %, no screens (final yr); PFF rushing grade (final yr)",Career total production (PPA); PFF dropbacks (final yr); Passing-down efficiency (final yr),"PFF, no combine testing","Gadget/PS player, negligible QB action"
Behren Morton,Texas Tech,2026,7,234,projection_target,,,,0.046228007070053534,0.04991562819366453,0.016595901818485352,0.024570164640546458,0.021468406992967978,0.046228007070053534,0.025345463553118074,0.15177198863704267,14.0,"Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr); PFF accuracy %, no screens (final yr)",Career PPA per play; PFF rushing grade (final yr); PFF passing grade under pressure (final yr),"PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
Jarrett Stidham,Auburn,2019,4,133,final,1.0,0.0,0.0,0.06785110330168592,0.047753056474888485,0.04024906380736417,0.06638300781078667,0.03645353871211842,0.06785110330168592,-0.018629951335898183,0.19470864183142056,13.2,"Turnover-worthy-play rate, no screens (final yr); Career PPA per play; PFF accuracy %, no screens (final yr)",PFF rushing grade (final yr); PFF passing grade clean pocket (final yr); PFF passing grade under pressure (final yr),"PFF, combine",Multi-year backup (NE/LV/DEN) with occasional starts
Garrett Nussmeier,LSU,2026,7,249,projection_target,,,,0.04429570939777554,0.04551890272823616,0.017036455724225612,0.025504665791734674,0.01491741116744297,0.04429570939777554,0.020014236936501485,0.0,12.5,"Turnover-worthy-play rate, no screens (final yr)",Weight/frame; PFF dropbacks (final yr); Passing-down efficiency (final yr),"PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
